annotation_id	lineage	busco_count	complete	single	duplicated	fragmented	missing
7fa263c3bbfe6f0194f922dee65c88d5	eukaryota_odb12	129	99.2	90.7	8.5	0.8	0.0
84389616556fcf321429114f87cf53bc	eukaryota_odb12	129	56.6	55.8	0.8	26.4	17.1
88f610066bda18563093bfb78919c004	eukaryota_odb12	129	100.0	96.9	3.1	0.0	0.0
8d206c7ec128269e15c8bfb4dd70bfa2	eukaryota_odb12	129	96.1	94.6	1.6	1.6	2.3
917521f80440611f19f4f43debde0bf5	eukaryota_odb12	129	95.3	48.8	46.5	4.7	0.0
95dbdb5d7178b3812c65cebf3bf6b971	eukaryota_odb12	129	89.9	86.8	3.1	7.8	2.3
9a3ba1c3d0c0ba581e57b02a387ec3dd	eukaryota_odb12	129	48.1	47.3	0.8	24.0	27.9
9e7e7e21422771442d35ce11cfcf2baa	eukaryota_odb12	129	94.6	94.6	0.0	3.1	2.3
a2c5d910251778d39f3f3fd49e04b1c0	eukaryota_odb12	129	76.7	36.4	40.3	20.9	2.3
a7331da229ce9a2c15c08d97ce778275	eukaryota_odb12	129	86.0	84.5	1.6	5.4	8.5
ab7352d3a41f60daf7af0eb67946a556	eukaryota_odb12	129	92.2	89.1	3.1	4.7	3.1
af9323e1ab3d04c0d9e73833cf8610e5	eukaryota_odb12	129	97.7	96.9	0.8	1.6	0.8
b8357cb49f2e691bbf4077259e4ccb12	eukaryota_odb12	129	96.9	95.3	1.6	1.6	1.6
bca9ca9591ea7f458a21cd03a55cee3a	eukaryota_odb12	129	68.2	62.8	5.4	20.2	11.6
c1d6268b2ae82989ac0f5e74700aaa84	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
c61054145cedb6a7fd55cd8a36148e60	eukaryota_odb12	129	99.2	89.9	9.3	0.0	0.8
ca0b2ca1760b351980ebb54f9ae97b37	eukaryota_odb12	129	94.6	93.8	0.8	3.9	1.6
ce4714d5840a06f760822d7daa8c559b	eukaryota_odb12	129	20.9	20.9	0.0	12.4	66.7
d2e66ce4e88e28888ef6c10cd16247b5	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
d7702f88c37ef448a1f211704aaebb5b	eukaryota_odb12	129	96.1	91.5	4.7	3.1	0.8
dbc1ffe4a69a99edb3d7ddb015baea1b	eukaryota_odb12	129	94.6	93.0	1.6	3.9	1.6
e0238904c251949c64eff1f9f31c1b1b	eukaryota_odb12	129	83.7	72.1	11.6	9.3	7.0
e435cd6b49ffaaa8839b94010e8809bf	eukaryota_odb12	129	85.3	84.5	0.8	7.8	7.0
e8dfa604cacc2d0d60e29ac4a1e8a1f9	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
ed4451b05315c3762e0f0f7b2b0bb6a8	eukaryota_odb12	129	88.4	77.5	10.9	10.9	0.8
f16f234d33dea857cb28365796ebf56d	eukaryota_odb12	129	93.8	92.2	1.6	4.7	1.6
f5552823621bdc0f6f9d3504efa2edc3	eukaryota_odb12	129	98.4	98.4	0.0	1.6	0.0
f96dedf59e7b8597223df4c3ad46ed22	eukaryota_odb12	129	86.0	85.3	0.8	7.0	7.0
fdb46b434fe024710ea0df594aac7cd3	eukaryota_odb12	129	99.2	97.7	1.6	0.0	0.8
0117977f9be64d8a54ddd4ca4565246c	eukaryota_odb12	129	61.2	61.2	0.0	23.3	15.5
060672520123c7b312023f6844e1c513	eukaryota_odb12	129	95.3	94.6	0.8	2.3	2.3
0abacabcb1664b26b8c78a70293fe98c	eukaryota_odb12	129	98.4	98.4	0.0	1.6	0.0
0f6027533a9f7f0e3c4bfe74efbc02d5	eukaryota_odb12	129	96.1	85.3	10.9	2.3	1.6
13d6b7efd104a0ec088c1fdcf9f61b5f	eukaryota_odb12	129	93.0	93.0	0.0	5.4	1.6
17c40eb257e0125b6917acd99d8c3456	eukaryota_odb12	129	93.8	92.2	1.6	3.9	2.3
1cc0eb6a14a06949eb8bf50011521669	eukaryota_odb12	129	97.7	97.7	0.0	1.6	0.8
20c5c1061b2c426f2363fe03d64ed92c	eukaryota_odb12	129	90.7	90.7	0.0	2.3	7.0
2a2f99a069783485dc8fd144ac0242d7	eukaryota_odb12	129	8.5	8.5	0.0	42.6	48.8
2ea4131c3cac3ec6712ad22e66813d2c	eukaryota_odb12	129	96.1	95.3	0.8	0.8	3.1
32baa852898365cfce251c96519e0713	eukaryota_odb12	129	90.7	90.7	0.0	5.4	3.9
3c765994b445f8727b9db3885e60c2d5	eukaryota_odb12	129	96.9	96.9	0.0	2.3	0.8
40e181957cbe88b786a5642e890f69be	eukaryota_odb12	129	65.1	46.5	18.6	10.1	24.8
45b3efb3ffc21c2ddcc823f14ac41f23	eukaryota_odb12	129	96.9	96.1	0.8	3.1	0.0
4a3ea1b11f1b3e92b92af5050a9e9ce8	eukaryota_odb12	129	81.4	80.6	0.8	10.1	8.5
4e8ff1fcc2c107fb51fa5165d8291e54	eukaryota_odb12	129	98.4	98.4	0.0	0.8	0.8
5336fe63a9fcb44faf21f09969b70cd4	eukaryota_odb12	129	97.7	97.7	0.0	1.6	0.8
57993ccced069fbc1970ba3e53fc8b00	eukaryota_odb12	129	92.2	92.2	0.0	6.2	1.6
5bb2169ca2369f8a7b1232c9a6faed60	eukaryota_odb12	129	96.1	93.0	3.1	3.9	0.0
5ff41f73722a5803df0ed256e2320ae1	eukaryota_odb12	129	96.9	96.1	0.8	0.8	2.3
64839b6dcb575d07a8acd3e913bf0c69	eukaryota_odb12	129	93.8	93.0	0.8	3.9	2.3
68ddd0e7af2175812c7c42e39cd49552	eukaryota_odb12	129	92.2	77.5	14.7	2.3	5.4
6cf4ef6cf10da61742f6261648c5d7c6	eukaryota_odb12	129	98.4	95.3	3.1	1.6	0.0
71bc4fb0db7e0ca984805630328a93a7	eukaryota_odb12	129	98.4	97.7	0.8	1.6	0.0
7695ccc029437785507e8e027f3e6dca	eukaryota_odb12	129	27.9	22.5	5.4	17.1	55.0
7b0b8dfb5dbe1a6d2266a64f13b072b7	eukaryota_odb12	129	95.3	92.2	3.1	2.3	2.3
7fa2f5b259c7f0077b5fb43d99b3e170	eukaryota_odb12	129	97.7	96.9	0.8	0.0	2.3
843c25186de0be6c8a215b76941b874c	eukaryota_odb12	129	93.8	93.8	0.0	2.3	3.9
88f737362488462b155f170b3580c666	eukaryota_odb12	129	98.4	98.4	0.0	0.8	0.8
8d240de92c40ad8bd606f8ae6d04ab0b	eukaryota_odb12	129	93.8	90.7	3.1	3.9	2.3
9177993cf53c63be3b80c8c2e0e37520	eukaryota_odb12	129	96.1	95.3	0.8	3.9	0.0
9a3ebc5d5512292d010e9714e6901699	eukaryota_odb12	129	91.5	88.4	3.1	6.2	2.3
9e7fcffb62a6348151c32dc4de538450	eukaryota_odb12	129	98.4	96.9	1.6	1.6	0.0
a2cdb300c4bed0f2170864c927ffb006	eukaryota_odb12	129	91.5	89.9	1.6	7.0	1.6
a7342b4e5b12a217901d3ee01047ad49	eukaryota_odb12	129	96.1	96.1	0.0	3.1	0.8
ab74e09a443c314821a7c22f5be4f1e0	eukaryota_odb12	129	74.4	71.3	3.1	10.9	14.7
b41c7d895efcf9ca04b0a2bf9f867125	eukaryota_odb12	129	93.0	92.2	0.8	4.7	2.3
b83810a1fc276f7d9795e06f98c407c1	eukaryota_odb12	129	76.0	74.4	1.6	15.5	8.5
bcba7b32d1b9b9489f4e1b225806e3a9	eukaryota_odb12	129	100.0	89.9	10.1	0.0	0.0
c1d79f91c6d2e0b6550fd66ae51b3bcc	eukaryota_odb12	129	89.9	89.1	0.8	7.8	2.3
c613d47cb578db421700379dd771d23d	eukaryota_odb12	129	93.8	13.2	80.6	5.4	0.8
ca1952e7fe3fc711b33d46795cf717f7	eukaryota_odb12	129	97.7	24.8	72.9	2.3	0.0
ce50ecde45f34c142e31b2a1b3179607	eukaryota_odb12	129	96.1	94.6	1.6	2.3	1.6
d2f31d2ccf665ab43bb37e38189007db	eukaryota_odb12	129	100.0	65.9	34.1	0.0	0.0
d77386e774c3b46966f4ac9f52bf0ae1	eukaryota_odb12	129	97.7	97.7	0.0	0.0	2.3
dbc77ba477dc7bdc1c2991d330b8601d	eukaryota_odb12	129	96.1	96.1	0.0	1.6	2.3
e028d5edb4353a6b1e2bd1fd72204a59	eukaryota_odb12	129	97.7	96.9	0.8	1.6	0.8
e4367383fa47f999a26af3e73f618de8	eukaryota_odb12	129	98.4	96.9	1.6	1.6	0.0
e8e2cc2347532f7741cd8dcfff420b18	eukaryota_odb12	129	99.2	97.7	1.6	0.8	0.0
ed47efcf1c3663374c484c7b14f9973a	eukaryota_odb12	129	96.9	95.3	1.6	2.3	0.8
f17310ebc58e096c0964a3d9018f59e7	eukaryota_odb12	129	98.4	97.7	0.8	1.6	0.0
f55ba5eaaf6dbe3b2d29925841a1659c	eukaryota_odb12	129	93.0	93.0	0.0	4.7	2.3
f96f33a790aa0fd50aa56199c2bc2029	eukaryota_odb12	129	74.4	72.1	2.3	16.3	9.3
fdbd5a08ec1def3c273f8f9113fbb5a3	eukaryota_odb12	129	78.3	78.3	0.0	10.9	10.9
0121b6308c9e80c2484ad53da31480d7	eukaryota_odb12	129	76.0	62.8	13.2	15.5	8.5
0624b0d699d1d1a056f72c471e6ae373	eukaryota_odb12	129	86.8	84.5	2.3	8.5	4.7
0ac229c1e06bfdac496d4b4f5496c1bd	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0
13dcf016596cf45e7baf0e85fa88111c	eukaryota_odb12	129	89.9	86.8	3.1	7.0	3.1
17cb79559b8f23638cc73887ee111c4a	eukaryota_odb12	129	98.4	96.9	1.6	0.8	0.8
1cc8baa099bc7a7ff840d34824833807	eukaryota_odb12	129	100.0	98.4	1.6	0.0	0.0
20c75a7ebaec74e3ef04e09cb4ca8cea	eukaryota_odb12	129	93.0	90.7	2.3	3.9	3.1
25cc02061c3c567f3502992bda5de5f3	eukaryota_odb12	129	95.3	95.3	0.0	3.9	0.8
2a36c9b2fd6a4328b9e35bdb82b2d0b8	eukaryota_odb12	129	86.8	85.3	1.6	10.1	3.1
2ea5a2866273b444911d16710ab1c1e0	eukaryota_odb12	129	45.0	45.0	0.0	18.6	36.4
32bc410d218b605d52e6f7d9c8b1caa2	eukaryota_odb12	129	98.4	94.6	3.9	0.8	0.8
37883ace443fb879a1acc0b6c892136f	eukaryota_odb12	129	81.4	81.4	0.0	13.2	5.4
3c7e63830330a06f97b6d65b2895d12e	eukaryota_odb12	129	100.0	93.8	6.2	0.0	0.0
40e8c841eba2057ff7c96ea83a82764a	eukaryota_odb12	129	96.9	96.1	0.8	0.8	2.3
45c4fc014567eeb31f4171133903feb0	eukaryota_odb12	129	96.1	78.3	17.8	3.9	0.0
4a3ee856b9bbc404fb77d19b5935804c	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
4e90832dddd5b709469c79c8a6e456e6	eukaryota_odb12	129	93.0	92.2	0.8	1.6	5.4
533b1b0b9f5316331568055a62908cbf	eukaryota_odb12	129	97.7	75.2	22.5	0.8	1.6
579dac008906fe78e96b90dba0d7815e	eukaryota_odb12	129	93.8	89.9	3.9	6.2	0.0
5bba8295483aa30ee9b6aec0c0b54ad4	eukaryota_odb12	129	84.5	20.2	64.3	13.2	2.3
5ff760d98c77fe739cf2f497ddd8cfd7	eukaryota_odb12	129	89.1	89.1	0.0	6.2	4.7
649c08efce10c61a5a3c087a439ca3db	eukaryota_odb12	129	96.9	96.1	0.8	1.6	1.6
68e5e98e842f8edbf9f649c22ab9a4ac	eukaryota_odb12	129	76.0	73.6	2.3	12.4	11.6
769e4d6942e3a4f3c4a64e5fc42e7c81	eukaryota_odb12	129	99.2	98.4	0.8	0.8	0.0
7b0fe0b7c0bb4609f5c72cc3b62bdf85	eukaryota_odb12	129	96.1	96.1	0.0	3.1	0.8
7fa6d5702157348f0fe6be112556df32	eukaryota_odb12	129	67.4	67.4	0.0	4.7	27.9
843f0ed6f0ad4a2d8b6eab9407782d9d	eukaryota_odb12	129	87.6	86.0	1.6	6.2	6.2
88f9004625db732c6c794028badabe1b	eukaryota_odb12	129	75.2	75.2	0.0	17.8	7.0
8d35f4d6bc706fb2b0a738184a56faa5	eukaryota_odb12	129	99.2	97.7	1.6	0.8	0.0
917914cbaee85a4cf2fd6dd4f5792f89	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
95e210f38a1b29031879f5114dc373d4	eukaryota_odb12	129	96.9	93.0	3.9	2.3	0.8
9a48154dc5488430d80a853ffe6d373d	eukaryota_odb12	129	84.5	84.5	0.0	2.3	13.2
9e7fff20b9d1c4808f49a17bb9e73c17	eukaryota_odb12	129	83.7	83.7	0.0	6.2	10.1
a2cfa40b691d4b2b27f016de52549bbf	eukaryota_odb12	129	89.1	87.6	1.6	7.0	3.9
a7388001dedf8fe17c268f1d885dd8ec	eukaryota_odb12	129	96.1	96.1	0.0	2.3	1.6
ab785bbcfb5e6c0fc1dec7b23d7438e8	eukaryota_odb12	129	99.2	95.3	3.9	0.0	0.8
b41d08c7dddd61963c539f033b0105cf	eukaryota_odb12	129	97.7	89.9	7.8	0.8	1.6
b83ae4aedf7eed027c857b9625fb6c29	eukaryota_odb12	129	86.0	79.1	7.0	7.0	7.0
bcc1ea007e34c367a0b016221d7c6ea9	eukaryota_odb12	129	84.5	82.2	2.3	6.2	9.3
c1d9088c04f8e3249db5751b8c3ebdab	eukaryota_odb12	129	99.2	98.4	0.8	0.0	0.8
c61595dd2458424e89fd0407121e2fbf	eukaryota_odb12	129	99.2	89.9	9.3	0.0	0.8
ca197976d57c75ba2afda47a35142ff2	eukaryota_odb12	129	83.7	82.9	0.8	7.8	8.5
ce5819e71c7dfb38082e3777e13d5156	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
d2f3b8e48a961990fab129f5746d3d4c	eukaryota_odb12	129	97.7	97.7	0.0	0.8	1.6
d77e043ba02c99d80b96586f00355a6c	eukaryota_odb12	129	96.1	95.3	0.8	3.1	0.8
dbc7da35abc0051c901c55ee304464a7	eukaryota_odb12	129	96.9	96.9	0.0	1.6	1.6
e02bf9f0cbcf2837f2ac5ee227a5716f	eukaryota_odb12	129	96.1	88.4	7.8	3.9	0.0
e43794f7265b446d5e7255e3adbea050	eukaryota_odb12	129	96.1	96.1	0.0	2.3	1.6
e8fb9b25e6d5369c80f6af04fb4aaa5a	eukaryota_odb12	129	68.2	67.4	0.8	6.2	25.6
ed4ab668942dd1d363d72769db361a70	eukaryota_odb12	129	94.6	93.0	1.6	5.4	0.0
f1749fe78839db52db44af098a7b737f	eukaryota_odb12	129	98.4	97.7	0.8	1.6	0.0
f563633ac6213949ab346f6001fb34c3	eukaryota_odb12	129	95.3	93.0	2.3	3.9	0.8
f96f82ba891d8493a24ab85fa20a1d15	eukaryota_odb12	129	22.5	22.5	0.0	11.6	65.9
fdbe51c24df37017e9b2356651bb9cc3	eukaryota_odb12	129	98.4	96.1	2.3	1.6	0.0
0128067bc206afd40ca6c6c8ccf758c4	eukaryota_odb12	129	99.2	99.2	0.0	0.0	0.8
06250899eec48f999b8160dc16c6e63e	eukaryota_odb12	129	51.2	49.6	1.6	31.0	17.8
0ac37dff88250e815691e747c15ddf10	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
0f6de355ac6f10da10c534d898ebbbae	eukaryota_odb12	129	98.4	97.7	0.8	0.8	0.8
13e3f5ce519a6a691e07bf7c0c52c36b	eukaryota_odb12	129	96.9	96.1	0.8	3.1	0.0
17cd01714742a444e44fbf75be78436a	eukaryota_odb12	129	95.3	93.8	1.6	2.3	2.3
1cd568ce18329c8d776ed5554b108579	eukaryota_odb12	129	0.0	0.0	0.0	0.8	99.2
20d0dff3e875c3496bfa5ff77ec8e050	eukaryota_odb12	129	96.9	80.6	16.3	1.6	1.6
25d22494bdc96873fee93499af26f79e	eukaryota_odb12	129	96.9	81.4	15.5	1.6	1.6
2a37a05cda635b6f0e122629045710a9	eukaryota_odb12	129	82.2	81.4	0.8	7.8	10.1
2ea81a06269ad3e6cceeb43adcf3cef9	eukaryota_odb12	129	94.6	81.4	13.2	3.9	1.6
37889ede27b3994eeab461a7fed6430a	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
3c85513ffe9e580e0ea25bf46d0ece6b	eukaryota_odb12	129	96.1	95.3	0.8	0.8	3.1
40e91caa1fb8bba17b20058684683a2d	eukaryota_odb12	129	100.0	89.1	10.9	0.0	0.0
45cbf3f541c6a2cc70dc234f6b8d5985	eukaryota_odb12	129	94.6	82.2	12.4	3.1	2.3
4a435a186601ad55fd9c24b838657d12	eukaryota_odb12	129	82.2	80.6	1.6	9.3	8.5
4ea1566ff7c6f8d746a122c4823202b9	eukaryota_odb12	129	72.9	70.5	2.3	20.2	7.0
533d57f4b550925c76c19d39c20dd06d	eukaryota_odb12	129	20.9	20.9	0.0	23.3	55.8
57a0b12bbbea4c345cdef55e2db2cbd5	eukaryota_odb12	129	96.9	96.1	0.8	3.1	0.0
5bbf7e20672fc7af56cd99229912fe82	eukaryota_odb12	129	93.8	51.2	42.6	5.4	0.8
5ff7faee886c53cdc9454f7122aea363	eukaryota_odb12	129	98.4	98.4	0.0	0.8	0.8
64a12b23484fcbe48c3d1b430be71fc1	eukaryota_odb12	129	48.1	44.2	3.9	14.7	37.2
68e62493bf9a406d7a849aa6e829d8f9	eukaryota_odb12	129	98.4	96.1	2.3	1.6	0.0
76a73266465d528689648ae1ceb7d6c5	eukaryota_odb12	129	84.5	80.6	3.9	7.0	8.5
7b17b5bbff3ffb42b04a6b18a3e3b5d4	eukaryota_odb12	129	51.2	26.4	24.8	24.0	24.8
7fac4ac221f4391ac50f014632e46cfa	eukaryota_odb12	129	96.1	96.1	0.0	3.9	0.0
844072f466b53cf343c22cf4b038e74f	eukaryota_odb12	129	96.9	95.3	1.6	2.3	0.8
88f9a7706b981d7846f26cd824b59690	eukaryota_odb12	129	93.8	91.5	2.3	3.9	2.3
8d370b2ace88192d895707336bef2874	eukaryota_odb12	129	97.7	96.9	0.8	1.6	0.8
917b5aa1799bd9c45a93d223f0d61820	eukaryota_odb12	129	77.5	75.2	2.3	11.6	10.9
95eddda74294db2eee4715a4466847e4	eukaryota_odb12	129	82.2	70.5	11.6	9.3	8.5
9a48764382e0388003c1b5db48681602	eukaryota_odb12	129	95.3	93.8	1.6	3.1	1.6
9e8268932f442927ea799d4755d2ec0c	eukaryota_odb12	129	96.9	34.1	62.8	2.3	0.8
a2d07a59821682c2d21640a10ec998db	eukaryota_odb12	129	100.0	89.1	10.9	0.0	0.0
a73bf1cb5724acd558ff3121afa20e5d	eukaryota_odb12	129	97.7	97.7	0.0	1.6	0.8
ab882075e6184fcbdb85c704b6ec66b2	eukaryota_odb12	129	96.1	76.0	20.2	2.3	1.6
af9d9d0b970e03e1d6c74fafa780f589	eukaryota_odb12	129	99.2	99.2	0.0	0.0	0.8
b41e33039db2f41a6bbae51f74038d6b	eukaryota_odb12	129	96.1	96.1	0.0	3.9	0.0
b843d6e94a7611c20841b3be97eaac85	eukaryota_odb12	129	100.0	7.0	93.0	0.0	0.0
c1dc23445f233181a4c83cdaebeca3d2	eukaryota_odb12	129	88.4	87.6	0.8	10.1	1.6
ca1a2d1159ea324ecb34fa1e94906100	eukaryota_odb12	129	100.0	0.8	99.2	0.0	0.0
ce5a76c841898724a5e03a9347a30695	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
d2fa24a4816ec427c2a2dadf7dd627d8	eukaryota_odb12	129	95.3	95.3	0.0	2.3	2.3
dbd1742006751320b93b9f13f8d9a065	eukaryota_odb12	129	66.7	65.9	0.8	24.8	8.5
e02c6f12337b335aaa497b1b4e7fc506	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
e8fe19e465a321533bc27e61138dd4b4	eukaryota_odb12	129	98.4	98.4	0.0	0.8	0.8
ed4db973de4c7b2f52028c73854783ec	eukaryota_odb12	129	87.6	86.0	1.6	6.2	6.2
f1767bc12febbd24f44c41c2d36adb94	eukaryota_odb12	129	95.3	95.3	0.0	4.7	0.0
f566f76a0a18aaaea0095b00ca49eaba	eukaryota_odb12	129	76.0	0.0	76.0	20.9	3.1
f972c7f0b8c3c5cdd889f8056b4c54e1	eukaryota_odb12	129	89.9	88.4	1.6	7.8	2.3
012c16c74978f4f1fed2dc4b98bd1930	eukaryota_odb12	129	95.3	95.3	0.0	2.3	2.3
062a077c7c6e9ab51a377f1e23f04baf	eukaryota_odb12	129	76.7	76.7	0.0	15.5	7.8
0f7a36543ce2b869599a8d872597f41d	eukaryota_odb12	129	99.2	98.4	0.8	0.8	0.0
13e7c05a945a28169cb6dcaf1bed1bce	eukaryota_odb12	129	98.4	97.7	0.8	1.6	0.0
17d9dcc1c0546a185fa5c480f1e14d22	eukaryota_odb12	129	98.4	97.7	0.8	1.6	0.0
1cd6a8d06241fcd4a0ba3dd385c84700	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
20db4eede7dc12dd7b19ee87a1cc91b2	eukaryota_odb12	129	96.1	95.3	0.8	1.6	2.3
25d98930a62f8c52cbb8c8aff125cba4	eukaryota_odb12	129	96.1	95.3	0.8	1.6	2.3
2a3bcae394ee193e1894982da6b77e45	eukaryota_odb12	129	98.4	98.4	0.0	1.6	0.0
2eab940b393ce63a6cd896ed3cb2b6f0	eukaryota_odb12	129	85.3	84.5	0.8	7.8	7.0
32bda60414a4722d5caa7ba3ebe64574	eukaryota_odb12	129	89.1	85.3	3.9	10.9	0.0
37968b52b313d71c730d9a85fcf3cfce	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0
3c878eff2ad796d87c76ee829c5a2f70	eukaryota_odb12	129	94.6	94.6	0.0	3.1	2.3
45ce5bf32b734c1c31fc344d562305cf	eukaryota_odb12	129	86.0	83.7	2.3	10.1	3.9
4a465bbec2016ccb90491f42db975e92	eukaryota_odb12	129	88.4	87.6	0.8	10.1	1.6
4ea6b9e8d77d5836d49a945b27f967d4	eukaryota_odb12	129	95.3	90.7	4.7	4.7	0.0
5343e7364aded69e1d73f1f2b80a6c89	eukaryota_odb12	129	71.3	37.2	34.1	27.1	1.6
57a574a98e91af7b2fa28b30bc7ca172	eukaryota_odb12	129	96.1	35.7	60.5	1.6	2.3
5bcfa1f11e9116eb92c9dfa8b51a203a	eukaryota_odb12	129	97.7	96.1	1.6	1.6	0.8
5ffc1435e318d58dcf86a43b16ea5c30	eukaryota_odb12	129	96.1	96.1	0.0	2.3	1.6
6cfea5ad7a942bce48961b5011671550	eukaryota_odb12	129	99.2	96.9	2.3	0.8	0.0
71c44a14db5f6064ddc3a5273d1847d2	eukaryota_odb12	129	97.7	97.7	0.0	1.6	0.8
76a7b2baa96178c713dba07b2eafe542	eukaryota_odb12	129	98.4	96.9	1.6	0.8	0.8
7fae2ee14a7d7c8d4bd4195f5d13626c	eukaryota_odb12	129	69.8	31.8	38.0	7.0	23.3
8444fd16058869ba866ff91283725b72	eukaryota_odb12	129	97.7	97.7	0.0	1.6	0.8
88fb6af3a340c55ef71183b2d903b266	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
8d380b6b44eb956e8ff38bc15707a3d6	eukaryota_odb12	129	95.3	95.3	0.0	1.6	3.1
91878a3a51e7aabde8dd75ed3f3ff9b8	eukaryota_odb12	129	96.9	96.1	0.8	2.3	0.8
95ee29b565038548f2bd2e5f24ad6ca1	eukaryota_odb12	129	98.4	38.8	59.7	0.8	0.8
9a4cbc98c50ffdef3e0f470648d9e393	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0
9e85c0f43ba587f58977c0005485a293	eukaryota_odb12	129	5.4	3.9	1.6	9.3	85.3
a73d6935dca0a6ff5b3b22d0171c0210	eukaryota_odb12	129	96.9	96.9	0.0	2.3	0.8
ab88859ee78d016cc61d6de959a090e5	eukaryota_odb12	129	97.7	96.9	0.8	1.6	0.8
af9fa1d0acebf70f096a5078e0dd0bda	eukaryota_odb12	129	98.4	96.1	2.3	1.6	0.0
b4203dc4dfa5a8231fff9ee103d80c66	eukaryota_odb12	129	96.9	93.0	3.9	0.8	2.3
b856c6600ec601a5a2346ea45bff460b	eukaryota_odb12	129	84.5	83.7	0.8	7.8	7.8
bccccce1e42ff27e2d44c79e685b2fa8	eukaryota_odb12	129	97.7	96.9	0.8	1.6	0.8
c1de8b606fde5301f6abe3a5cb8ec1cb	eukaryota_odb12	129	98.4	97.7	0.8	1.6	0.0
c61e3990a54d31e3938c4d5da24938e2	eukaryota_odb12	129	98.4	98.4	0.0	1.6	0.0
ce5ace9bb47985be5822fad6d8f4dcd3	eukaryota_odb12	129	90.7	89.9	0.8	5.4	3.9
d2fb560ddba8d0a9fe1a05c126e9c0b2	eukaryota_odb12	129	17.8	15.5	2.3	12.4	69.8
d78a62b7bb3060306dbcf192e21faa3c	eukaryota_odb12	129	82.2	81.4	0.8	1.6	16.3
dbd2c804f25a8f1b4de835b3034da46d	eukaryota_odb12	129	93.8	93.0	0.8	3.9	2.3
e02c96631926d116dc3affd5db50f3c3	eukaryota_odb12	129	93.0	92.2	0.8	3.9	3.1
e4464838ecb7d1186d295aee985bd560	eukaryota_odb12	129	86.0	85.3	0.8	7.0	7.0
e901f861c121ee1f38d326e5a96f627c	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
ed5ac9579ba3a889dabcefd82185cb88	eukaryota_odb12	129	88.4	88.4	0.0	8.5	3.1
f178c99fa9dd7d9d670f7d5c57eaaa17	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0
f5678a06684aa02bc8578af0023d611b	eukaryota_odb12	129	84.5	83.7	0.8	7.0	8.5
f975c112fd8cf655a54cf72092fa5872	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0
fdc4969a82bd4a59f87968038ee0a634	eukaryota_odb12	129	96.9	96.1	0.8	2.3	0.8
013030e74277b6a15d6747d4e37f3ef1	eukaryota_odb12	129	98.4	87.6	10.9	0.8	0.8
0636ddbaa3e3adb45b68a6801a5dfda6	eukaryota_odb12	129	96.9	96.9	0.0	2.3	0.8
0acccc81602c731d0f5e65d61c5ea58d	eukaryota_odb12	129	96.1	93.8	2.3	2.3	1.6
0f7d6870191cd002a33c0e2ca45279f4	eukaryota_odb12	129	100.0	98.4	1.6	0.0	0.0
13eb091f0ad53e288a0ec5e315de9d28	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0
17d9fa685a7fa08e7b322d135f841475	eukaryota_odb12	129	94.6	93.8	0.8	4.7	0.8
1cdbd5a270045bed78ecdd4d6d35eefe	eukaryota_odb12	129	93.0	89.9	3.1	5.4	1.6
20db8ccd8621f25a7018b7a7e93f5cb1	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0
25ed51ae8b5154d3092344ffa4fbcfb9	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0
2a3e18774140cc9f162646c213b5a986	eukaryota_odb12	129	97.7	96.9	0.8	0.8	1.6
2eb371e972ddadba0029108165eb8c07	eukaryota_odb12	129	98.4	94.6	3.9	0.0	1.6
32ce0c69cce3805a5f606b2bf15852c6	eukaryota_odb12	129	13.2	13.2	0.0	11.6	75.2
3c8ad8ce77557eb6988ca67c4cfe2ed3	eukaryota_odb12	129	97.7	97.7	0.0	0.8	1.6
40f1f2fd4ad6b84840927722a8be23ad	eukaryota_odb12	129	83.7	82.9	0.8	7.8	8.5
45cf2fa374a45d4fbd22ae614aeadf0c	eukaryota_odb12	129	100.0	98.4	1.6	0.0	0.0
4a4c0969e4ed6f642476491e07065b86	eukaryota_odb12	129	94.6	90.7	3.9	5.4	0.0
4eb07a8d71686aff2df372d9fc0876b7	eukaryota_odb12	129	94.6	94.6	0.0	2.3	3.1
